"HM_GL_IN_OVERSIGHT_REPORTS_ID","HM_SITE_ID","HM_STUDY_ID","REPORT_SOURCE","REPORT_ID","REPORT_TYPE","REPORT_START_DATE","REPORT_END_DATE"
2708273,215368,18822,"SH","3597","On Site Visit - Ongoing",2014-05-22 00:00:00,2014-05-23 00:00:00
2708577,216672,18822,"SH","19684","On Site Visit - Ongoing",2015-06-09 00:00:00,2015-06-09 00:00:00
2708589,220510,18822,"SH","21534","On Site Visit - Ongoing",2015-07-24 00:00:00,2015-07-24 00:00:00
2708590,220510,18822,"SH","14447","On Site Visit - Ongoing",2015-03-02 00:00:00,2015-03-02 00:00:00
2704994,220535,18822,"PSQRV","1006","PSQRV",2013-01-09 00:00:00,2013-01-09 00:00:00
2708621,220535,18822,"SH","8955","On Site Visit - Ongoing",2014-10-21 00:00:00,2014-10-21 00:00:00
2708523,218304,18822,"SH","12309","On Site Visit - Ongoing",2015-01-15 00:00:00,2015-01-15 00:00:00
2708222,220925,18822,"SH","10880","On Site Visit - Ongoing",2014-12-09 00:00:00,2014-12-09 00:00:00
2708223,220925,18822,"SH","109","On Site Visit - Ongoing",2013-11-22 00:00:00,2013-11-26 00:00:00
2704045,219468,18822,"PSQRV","15081","PSQRV",2013-11-20 00:00:00,2013-11-20 00:00:00
2704046,219468,18822,"PSQRV","1003","PSQRV",2013-08-05 00:00:00,2013-08-05 00:00:00
2704047,219468,18822,"PSQRV","1002","PSQRV",2013-03-11 00:00:00,2013-03-11 00:00:00
2704048,219468,18822,"PSQRV","1001","PSQRV",2013-02-25 00:00:00,2013-02-25 00:00:00
2708360,219468,18822,"SH","6817","On Site Visit - Ongoing",2014-08-27 00:00:00,2014-08-27 00:00:00
2708541,214753,18822,"SH","4673","On Site Visit - Ongoing",2014-07-02 00:00:00,2014-07-02 00:00:00
2708100,213628,18822,"SH","4088","On Site Visit - Ongoing",2014-06-11 00:00:00,2014-06-11 00:00:00
2703307,213725,18822,"PSQRV","991","PSQRV",2013-07-16 00:00:00,2013-07-16 00:00:00
2703308,213725,18822,"PSQRV","990","PSQRV",2013-04-05 00:00:00,2013-04-05 00:00:00
2708115,213725,18822,"SH","17266","On Site Visit - Ongoing",2015-04-17 00:00:00,2015-04-17 00:00:00
2708116,213725,18822,"SH","12174","On Site Visit - Ongoing",2015-01-15 00:00:00,2015-01-15 00:00:00
2708117,213725,18822,"SH","2093","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-13 00:00:00
2708196,220779,18822,"SH","10814","On Site Visit - Ongoing",2014-12-10 00:00:00,2014-12-10 00:00:00
2708142,212907,18822,"SH","3997","On Site Visit - Ongoing",2014-05-28 00:00:00,2014-05-28 00:00:00
2708143,212908,18822,"SH","20254","On Site Visit - Ongoing",2015-06-15 00:00:00,2015-06-15 00:00:00
2708144,212908,18822,"SH","20160","On Site Visit - Ongoing",2015-06-15 00:00:00,2015-06-15 00:00:00
2712012,232006,18822,"SH","4753","On Site Visit - Ongoing",2014-07-07 00:00:00,2014-07-07 00:00:00
2712271,236410,18822,"SH","9467","On Site Visit - Ongoing",2014-10-24 00:00:00,2014-10-24 00:00:00
2712272,236410,18822,"SH","3638","On Site Visit - Ongoing",2014-05-23 00:00:00,2014-05-23 00:00:00
2706838,236410,18822,"PSQRV","15084","PSQRV",2013-11-20 00:00:00,2013-11-20 00:00:00
2711233,235626,18822,"SH","819","On Site Visit - Ongoing",2014-01-28 00:00:00,2014-02-03 00:00:00
2706675,235626,18822,"PSQRV","15083","PSQRV",2013-11-20 00:00:00,2013-11-20 00:00:00
2706676,235626,18822,"PSQRV","1019","PSQRV",2013-10-01 00:00:00,2013-10-01 00:00:00
2705254,226759,18822,"PSQRV","1011","PSQRV",2013-10-17 00:00:00,2013-10-18 00:00:00
2709520,223788,18822,"SH","18894","On Site Visit - Ongoing",2015-05-21 00:00:00,2015-05-21 00:00:00
2709521,223788,18822,"SH","593","On Site Visit - Ongoing",2014-01-17 00:00:00,2014-01-17 00:00:00
2705918,227574,18822,"PSQRV","15082","PSQRV",2013-11-20 00:00:00,2013-11-20 00:00:00
2705919,227574,18822,"PSQRV","1015","PSQRV",2013-08-27 00:00:00,2013-08-27 00:00:00
2705920,227574,18822,"PSQRV","1014","PSQRV",2013-04-05 00:00:00,2013-04-05 00:00:00
2705921,227574,18822,"PSQRV","1013","PSQRV",2013-02-25 00:00:00,2013-02-25 00:00:00
2709366,227574,18822,"SH","4623","On Site Visit - Ongoing",2014-06-27 00:00:00,2014-06-27 00:00:00
2708732,222658,18822,"SH","2815","On Site Visit - Ongoing",2014-04-15 00:00:00,2014-04-15 00:00:00
2709700,222198,18822,"SH","15626","On Site Visit - Ongoing",2015-03-20 00:00:00,2015-03-20 00:00:00
2705248,226729,18822,"PSQRV","1010","PSQRV",2013-07-30 00:00:00,2013-07-30 00:00:00
2705249,226729,18822,"PSQRV","1009","PSQRV",2012-11-30 00:00:00,2012-11-30 00:00:00
2708770,226729,18822,"SH","2951","On Site Visit - Ongoing",2014-04-18 00:00:00,2014-04-18 00:00:00
2708771,226729,18822,"SH","4323","On Site Visit - Ongoing",2014-06-12 00:00:00,2014-06-12 00:00:00
2708772,226731,18822,"SH","21460","On Site Visit - Ongoing",2015-07-22 00:00:00,2015-07-22 00:00:00
2708773,226731,18822,"SH","12162","On Site Visit - Ongoing",2015-01-23 00:00:00,2015-01-23 00:00:00
2712691,239186,18822,"SH","19008","On Site Visit - Ongoing",2015-05-28 00:00:00,2015-05-28 00:00:00
2712692,239186,18822,"SH","5300","On Site Visit - Ongoing",2014-07-24 00:00:00,2014-07-24 00:00:00
2713723,242432,18822,"SH","22293","On Site Visit - Ongoing",2015-08-07 00:00:00,2015-08-07 00:00:00
2711455,237829,25505,"SH","20099","On Site Visit - Ongoing",2015-06-24 00:00:00,2015-06-24 00:00:00
2711456,237829,25505,"SH","436","On Site Visit - Ongoing",2013-12-25 00:00:00,2013-12-25 00:00:00
2710888,233125,25505,"SH","3535","On Site Visit - Ongoing",2014-05-20 00:00:00,2014-05-20 00:00:00
2710889,233127,25505,"SH","5164","On Site Visit - Ongoing",2014-07-28 00:00:00,2014-07-28 00:00:00
2710890,233128,25505,"SH","15514","On Site Visit - Ongoing",2015-03-23 00:00:00,2015-03-23 00:00:00
2710891,233128,25505,"SH","1308","On Site Visit - Ongoing",2014-02-20 00:00:00,2014-02-20 00:00:00
2710508,232863,25505,"SH","1080","On Site Visit - Ongoing",2014-02-10 00:00:00,2014-02-10 00:00:00
2710509,232864,25505,"SH","1542","On Site Visit - Ongoing",2014-02-27 00:00:00,2014-02-27 00:00:00
2710510,232868,25505,"SH","5280","On Site Visit - Ongoing",2014-07-29 00:00:00,2014-07-29 00:00:00
2710511,232870,25505,"SH","1789","On Site Visit - Ongoing",2014-03-11 00:00:00,2014-03-11 00:00:00
2710512,232871,25505,"SH","1680","On Site Visit - Ongoing",2014-03-06 00:00:00,2014-03-06 00:00:00
2710513,232872,25505,"SH","995","On Site Visit - Ongoing",2014-02-06 00:00:00,2014-02-06 00:00:00
2710514,232879,25505,"SH","510","On Site Visit - Ongoing",2014-01-08 00:00:00,2014-01-08 00:00:00
2710515,232880,25505,"SH","2811","On Site Visit - Ongoing",2014-04-16 00:00:00,2014-04-16 00:00:00
2710516,232882,25505,"SH","16861","On Site Visit - Ongoing",2015-04-16 00:00:00,2015-04-16 00:00:00
2710517,232883,25505,"SH","9261","On Site Visit - Ongoing",2014-10-29 00:00:00,2014-10-29 00:00:00
2710518,232885,25505,"SH","3851","On Site Visit - Ongoing",2014-06-03 00:00:00,2014-06-03 00:00:00
2710519,232885,25505,"SH","698","On Site Visit - Ongoing",2014-01-13 00:00:00,2014-01-14 00:00:00
2710520,232886,25505,"SH","8319","On Site Visit - Ongoing",2014-09-30 00:00:00,2014-09-30 00:00:00
2710526,232944,25505,"SH","2966","On Site Visit - Ongoing",2014-04-22 00:00:00,2014-04-22 00:00:00
2710527,232946,25505,"SH","7483","On Site Visit - Ongoing",2014-09-15 00:00:00,2014-09-16 00:00:00
2710528,232947,25505,"SH","2228","On Site Visit - Ongoing",2014-03-24 00:00:00,2014-03-28 00:00:00
2710529,232948,25505,"SH","14191","On Site Visit - Ongoing",2015-02-25 00:00:00,2015-02-25 00:00:00
2710530,232949,25505,"SH","1757","On Site Visit - Ongoing",2014-03-11 00:00:00,2014-03-11 00:00:00
2710531,232950,25505,"SH","14442","On Site Visit - Ongoing",2015-03-03 00:00:00,2015-03-03 00:00:00
2710532,232951,25505,"SH","20875","On Site Visit - Ongoing",2015-07-07 00:00:00,2015-07-07 00:00:00
2710533,232951,25505,"SH","4999","On Site Visit - Ongoing",2014-07-09 00:00:00,2014-07-09 00:00:00
2710534,232954,25505,"SH","8062","On Site Visit - Ongoing",2014-09-25 00:00:00,2014-09-25 00:00:00
2710535,232955,25505,"SH","6743","On Site Visit - Ongoing",2014-08-29 00:00:00,2014-08-29 00:00:00
2710536,232956,25505,"SH","16490","On Site Visit - Ongoing",2015-04-07 00:00:00,2015-04-07 00:00:00
2710537,232956,25505,"SH","2667","On Site Visit - Ongoing",2014-04-14 00:00:00,2014-04-14 00:00:00
2710538,232957,25505,"SH","7807","On Site Visit - Ongoing",2014-09-23 00:00:00,2014-09-23 00:00:00
2710539,232958,25505,"SH","17210","On Site Visit - Ongoing",2015-04-15 00:00:00,2015-04-15 00:00:00
2710540,232958,25505,"SH","9108","On Site Visit - Ongoing",2014-10-23 00:00:00,2014-10-23 00:00:00
2710541,232959,25505,"SH","9333","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-28 00:00:00
2710542,232962,25505,"SH","16399","On Site Visit - Ongoing",2015-04-01 00:00:00,2015-04-01 00:00:00
2710543,232962,25505,"SH","3781","On Site Visit - Ongoing",2014-05-23 00:00:00,2014-05-23 00:00:00
2710544,232962,25505,"SH","2904","On Site Visit - Ongoing",2014-04-18 00:00:00,2014-04-18 00:00:00
2710545,232984,25505,"SH","10242","On Site Visit - Ongoing",2014-11-24 00:00:00,2014-11-24 00:00:00
2710546,232984,25505,"SH","3769","On Site Visit - Ongoing",2014-05-22 00:00:00,2014-05-22 00:00:00
2710547,232984,25505,"SH","1041","On Site Visit - Ongoing",2014-02-04 00:00:00,2014-02-04 00:00:00
2710548,232985,25505,"SH","8737","On Site Visit - Ongoing",2014-10-07 00:00:00,2014-10-07 00:00:00
2710549,232987,25505,"SH","1007","On Site Visit - Ongoing",2014-01-13 00:00:00,2014-01-13 00:00:00
2710550,232988,25505,"SH","4477","On Site Visit - Ongoing",2014-06-27 00:00:00,2014-06-27 00:00:00
2710551,232989,25505,"SH","404","On Site Visit - Ongoing",2013-12-12 00:00:00,2013-12-12 00:00:00
2710720,232990,25505,"SH","3282","On Site Visit - Ongoing",2014-04-29 00:00:00,2014-04-29 00:00:00
2710721,232991,25505,"SH","3135","On Site Visit - Ongoing",2014-04-28 00:00:00,2014-04-28 00:00:00
2710722,232993,25505,"SH","4947","On Site Visit - Ongoing",2014-07-17 00:00:00,2014-07-22 00:00:00
2710723,232994,25505,"SH","15933","On Site Visit - Ongoing",2015-03-16 00:00:00,2015-03-31 00:00:00
2710724,232999,25505,"SH","21801","On Site Visit - Ongoing",2015-07-30 00:00:00,2015-07-30 00:00:00
2710725,232999,25505,"SH","571","On Site Visit - Ongoing",2014-01-09 00:00:00,2014-01-09 00:00:00
2710726,233000,25505,"SH","898","On Site Visit - Ongoing",2014-01-30 00:00:00,2014-01-30 00:00:00
2710727,233001,25505,"SH","3081","On Site Visit - Ongoing",2014-04-25 00:00:00,2014-04-25 00:00:00
2710728,233002,25505,"SH","891","On Site Visit - Ongoing",2014-01-20 00:00:00,2014-01-20 00:00:00
2710729,233003,25505,"SH","889","On Site Visit - Ongoing",2014-01-17 00:00:00,2014-01-17 00:00:00
2710730,233006,25505,"SH","5005","On Site Visit - Ongoing",2014-07-23 00:00:00,2014-07-23 00:00:00
2710731,233010,25505,"SH","9747","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-28 00:00:00
2710732,233017,25505,"SH","2109","On Site Visit - Ongoing",2014-03-21 00:00:00,2014-03-21 00:00:00
2710733,233023,25505,"SH","8473","On Site Visit - Ongoing",2014-10-01 00:00:00,2014-10-01 00:00:00
2710734,233024,25505,"SH","4087","On Site Visit - Ongoing",2014-06-16 00:00:00,2014-06-16 00:00:00
2710735,233027,25505,"SH","11069","On Site Visit - Ongoing",2014-12-17 00:00:00,2014-12-17 00:00:00
2710736,233028,25505,"SH","11066","On Site Visit - Ongoing",2014-12-08 00:00:00,2014-12-08 00:00:00
2710737,233029,25505,"SH","10604","On Site Visit - Ongoing",2014-11-20 00:00:00,2014-11-20 00:00:00
2710738,233030,25505,"SH","11067","On Site Visit - Ongoing",2014-12-10 00:00:00,2014-12-10 00:00:00
2710739,233031,25505,"SH","11068","On Site Visit - Ongoing",2014-12-09 00:00:00,2014-12-09 00:00:00
2710740,233033,25505,"SH","21899","On Site Visit - Ongoing",2015-07-31 00:00:00,2015-07-31 00:00:00
2710741,233033,25505,"SH","13314","On Site Visit - Ongoing",2015-02-10 00:00:00,2015-02-10 00:00:00
2710742,233033,25505,"SH","10238","On Site Visit - Ongoing",2014-11-14 00:00:00,2014-11-14 00:00:00
2710743,233034,25505,"SH","15916","On Site Visit - Ongoing",2015-03-26 00:00:00,2015-03-26 00:00:00
2710744,233038,25505,"SH","16484","On Site Visit - Ongoing",2015-03-26 00:00:00,2015-03-26 00:00:00
2710745,233040,25505,"SH","1531","On Site Visit - Ongoing",2014-02-20 00:00:00,2014-02-20 00:00:00
2710746,233041,25505,"SH","8218","On Site Visit - Ongoing",2014-09-26 00:00:00,2014-09-26 00:00:00
2710747,233041,25505,"SH","428","On Site Visit - Ongoing",2013-12-19 00:00:00,2013-12-19 00:00:00
2706610,233045,25505,"PSQRV","15493","PSQRV",2013-11-18 00:00:00,2013-11-18 00:00:00
2706611,233046,25505,"PSQRV","15494","PSQRV",2013-11-21 00:00:00,2013-11-21 00:00:00
2710748,233047,25505,"SH","9070","On Site Visit - Ongoing",2014-10-15 00:00:00,2014-10-15 00:00:00
2710749,233047,25505,"SH","212","On Site Visit - Ongoing",2013-12-03 00:00:00,2013-12-03 00:00:00
2710750,233049,25505,"SH","9819","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-29 00:00:00
2710751,233049,25505,"SH","1729","On Site Visit - Ongoing",2014-03-05 00:00:00,2014-03-05 00:00:00
2706612,233051,25505,"PSQRV","15495","PSQRV",2013-10-28 00:00:00,2013-10-28 00:00:00
2710752,233051,25505,"SH","6740","On Site Visit - Ongoing",2014-08-25 00:00:00,2014-08-25 00:00:00
2710753,233051,25505,"SH","4821","On Site Visit - Ongoing",2014-07-08 00:00:00,2014-07-08 00:00:00
2710754,233053,25505,"SH","1702","On Site Visit - Ongoing",2014-03-05 00:00:00,2014-03-05 00:00:00
2710755,233054,25505,"SH","20571","On Site Visit - Ongoing",2015-06-19 00:00:00,2015-06-19 00:00:00
2710756,233054,25505,"SH","21204","On Site Visit - Ongoing",2015-07-09 00:00:00,2015-07-10 00:00:00
2710757,233054,25505,"SH","16598","On Site Visit - Ongoing",2015-03-30 00:00:00,2015-03-30 00:00:00
2710758,233054,25505,"SH","5214","On Site Visit - Ongoing",2014-07-04 00:00:00,2014-07-15 00:00:00
2710759,233055,25505,"SH","2890","On Site Visit - Ongoing",2014-04-22 00:00:00,2014-04-22 00:00:00
2710760,233056,25505,"SH","11056","On Site Visit - Ongoing",2014-12-16 00:00:00,2014-12-16 00:00:00
2710761,233057,25505,"SH","15409","On Site Visit - Ongoing",2015-03-06 00:00:00,2015-03-06 00:00:00
2710762,233059,25505,"SH","17424","On Site Visit - Ongoing",2015-04-29 00:00:00,2015-04-29 00:00:00
2710763,233060,25505,"SH","15449","On Site Visit - Ongoing",2015-03-16 00:00:00,2015-03-16 00:00:00
2710764,233063,25505,"SH","9613","On Site Visit - Ongoing",2014-10-15 00:00:00,2014-10-15 00:00:00
2710765,233064,25505,"SH","3436","On Site Visit - Ongoing",2014-04-17 00:00:00,2014-04-17 00:00:00
2710766,233065,25505,"SH","9614","On Site Visit - Ongoing",2014-10-16 00:00:00,2014-10-16 00:00:00
2710767,233069,25505,"SH","15965","On Site Visit - Ongoing",2015-03-16 00:00:00,2015-03-16 00:00:00
2710768,233073,25505,"SH","4555","On Site Visit - Ongoing",2014-07-05 00:00:00,2014-07-05 00:00:00
2710769,233074,25505,"SH","22383","On Site Visit - Ongoing",2015-08-10 00:00:00,2015-08-10 00:00:00
2710770,233074,25505,"SH","4651","On Site Visit - Ongoing",2014-07-09 00:00:00,2014-07-09 00:00:00
2710771,233081,25505,"SH","968","On Site Visit - Ongoing",2014-02-06 00:00:00,2014-02-06 00:00:00
2710772,233084,25505,"SH","6170","On Site Visit - Ongoing",2014-07-28 00:00:00,2014-07-28 00:00:00
2710773,233086,25505,"SH","4765","On Site Visit - Ongoing",2014-07-02 00:00:00,2014-07-15 00:00:00
2706613,233090,25505,"PSQRV","11565","PSQRV",2013-09-17 00:00:00,2013-09-18 00:00:00
2710774,233090,25505,"SH","5642","On Site Visit - Ongoing",2014-08-06 00:00:00,2014-08-06 00:00:00
2710775,233093,25505,"SH","1823","On Site Visit - Ongoing",2014-03-12 00:00:00,2014-03-12 00:00:00
2710776,233094,25505,"SH","6184","On Site Visit - Ongoing",2014-08-16 00:00:00,2014-08-16 00:00:00
2712008,231987,25337,"SH","3444","On Site Visit - Ongoing",2014-05-05 00:00:00,2014-05-05 00:00:00
2711531,231696,25337,"SH","166","On Site Visit - Ongoing",2013-11-25 00:00:00,2013-11-25 00:00:00
2711639,229820,25337,"SH","17559","On Site Visit - Ongoing",2015-04-23 00:00:00,2015-04-23 00:00:00
2711640,229820,25337,"SH","14960","On Site Visit - Ongoing",2015-03-02 00:00:00,2015-03-02 00:00:00
2706706,229820,25337,"PSQRV","1569","PSQRV",2013-09-17 00:00:00,2013-09-17 00:00:00
2711641,229822,25337,"SH","17560","On Site Visit - Ongoing",2015-04-24 00:00:00,2015-04-24 00:00:00
2711642,229822,25337,"SH","9053","On Site Visit - Ongoing",2014-10-14 00:00:00,2014-10-14 00:00:00
2711643,229822,25337,"SH","7017","On Site Visit - Ongoing",2014-08-26 00:00:00,2014-08-26 00:00:00
2706707,229822,25337,"PSQRV","1573","PSQRV",2013-10-08 00:00:00,2013-10-08 00:00:00
2706708,229822,25337,"PSQRV","1572","PSQRV",2013-09-10 00:00:00,2013-09-10 00:00:00
2706709,229822,25337,"PSQRV","1571","PSQRV",2013-09-03 00:00:00,2013-09-03 00:00:00
2712299,230352,25337,"SH","11881","On Site Visit - Ongoing",2015-01-13 00:00:00,2015-01-13 00:00:00
2711644,229827,25337,"SH","10699","On Site Visit - Ongoing",2014-12-02 00:00:00,2014-12-02 00:00:00
2711671,231794,25337,"SH","4756","On Site Visit - Ongoing",2014-07-08 00:00:00,2014-07-08 00:00:00
2706735,231794,25337,"PSQRV","1589","PSQRV",2013-10-15 00:00:00,2013-10-15 00:00:00
2711672,231796,25337,"SH","6712","On Site Visit - Ongoing",2014-08-26 00:00:00,2014-08-26 00:00:00
2712347,232302,25337,"SH","10072","On Site Visit - Ongoing",2014-11-06 00:00:00,2014-11-06 00:00:00
2712284,230301,25337,"SH","48","On Site Visit - Ongoing",2013-11-29 00:00:00,2013-11-29 00:00:00
2706840,230301,25337,"PSQRV","1576","PSQRV",2013-09-27 00:00:00,2013-09-27 00:00:00
2712285,230303,25337,"SH","16514","On Site Visit - Ongoing",2015-04-02 00:00:00,2015-04-02 00:00:00
2712286,230303,25337,"SH","1765","On Site Visit - Ongoing",2014-01-16 00:00:00,2014-01-16 00:00:00
2712287,230306,25337,"SH","182","On Site Visit - Ongoing",2013-11-25 00:00:00,2013-11-25 00:00:00
2712288,230307,25337,"SH","2683","On Site Visit - Ongoing",2014-04-15 00:00:00,2014-04-15 00:00:00
2711288,231466,25337,"SH","9786","On Site Visit - Ongoing",2014-11-03 00:00:00,2014-11-03 00:00:00
2709911,230434,25337,"SH","18223","On Site Visit - Ongoing",2015-05-04 00:00:00,2015-05-04 00:00:00
2709912,230436,25337,"SH","3750","On Site Visit - Ongoing",2014-05-19 00:00:00,2014-05-19 00:00:00
2706534,230477,25337,"PSQRV","15097","PSQRV",2013-10-29 00:00:00,2013-10-29 00:00:00
2706535,230477,25337,"PSQRV","1582","PSQRV",2013-09-18 00:00:00,2013-09-18 00:00:00
2706536,230477,25337,"PSQRV","1581","PSQRV",2013-09-10 00:00:00,2013-09-10 00:00:00
2709924,230477,25337,"SH","12943","On Site Visit - Ongoing",2015-01-27 00:00:00,2015-01-27 00:00:00
2709925,230477,25337,"SH","9427","On Site Visit - Ongoing",2014-10-30 00:00:00,2014-10-30 00:00:00
2709926,230477,25337,"SH","10949","On Site Visit - Ongoing",2014-12-10 00:00:00,2014-12-12 00:00:00
2709927,230477,25337,"SH","4946","On Site Visit - Ongoing",2014-07-09 00:00:00,2014-07-09 00:00:00
2709928,230477,25337,"SH","2398","On Site Visit - Ongoing",2014-03-31 00:00:00,2014-04-01 00:00:00
2709929,230477,25337,"SH","841","On Site Visit - Ongoing",2014-01-23 00:00:00,2014-01-24 00:00:00
2709931,230484,25337,"SH","19205","On Site Visit - Ongoing",2015-06-01 00:00:00,2015-06-01 00:00:00
2712747,239287,25337,"SH","22658","On Site Visit - Ongoing",2015-07-30 00:00:00,2015-07-30 00:00:00
2710923,235296,24947,"SH","16115","On Site Visit - Ongoing",2015-03-18 00:00:00,2015-03-18 00:00:00
2710924,235297,24947,"SH","13065","On Site Visit - Ongoing",2015-02-03 00:00:00,2015-02-04 00:00:00
2710351,230804,24947,"SH","6466","On Site Visit - Ongoing",2014-08-08 00:00:00,2014-08-08 00:00:00
2710352,230807,24947,"SH","14526","On Site Visit - Ongoing",2015-03-04 00:00:00,2015-03-04 00:00:00
2710469,230815,24947,"SH","14972","On Site Visit - Ongoing",2015-03-10 00:00:00,2015-03-11 00:00:00
2711037,235377,24947,"SH","12746","On Site Visit - Ongoing",2015-01-27 00:00:00,2015-01-28 00:00:00
2711038,235380,24947,"SH","21372","On Site Visit - Ongoing",2015-07-07 00:00:00,2015-07-07 00:00:00
2711111,231412,24947,"SH","18128","On Site Visit - Ongoing",2015-04-30 00:00:00,2015-04-30 00:00:00
2711112,231412,24947,"SH","9916","On Site Visit - Ongoing",2014-10-29 00:00:00,2014-10-29 00:00:00
2711113,231413,24947,"SH","21180","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-15 00:00:00
2709178,229563,24947,"SH","20970","On Site Visit - Ongoing",2015-07-07 00:00:00,2015-07-08 00:00:00
2709179,229563,24947,"SH","12146","On Site Visit - Ongoing",2015-01-14 00:00:00,2015-01-14 00:00:00
2709180,229566,24947,"SH","21498","On Site Visit - Ongoing",2015-07-23 00:00:00,2015-07-23 00:00:00
2709181,229566,24947,"SH","12305","On Site Visit - Ongoing",2015-01-20 00:00:00,2015-01-20 00:00:00
2709182,229569,24947,"SH","21094","On Site Visit - Ongoing",2015-07-15 00:00:00,2015-07-16 00:00:00
2709183,229569,24947,"SH","14061","On Site Visit - Ongoing",2015-02-10 00:00:00,2015-02-10 00:00:00
2709184,229569,24947,"SH","7884","On Site Visit - Ongoing",2014-09-10 00:00:00,2014-09-10 00:00:00
2709186,229581,24947,"SH","20063","On Site Visit - Ongoing",2015-06-18 00:00:00,2015-06-19 00:00:00
2709187,229581,24947,"SH","13699","On Site Visit - Ongoing",2015-02-05 00:00:00,2015-02-05 00:00:00
2709188,229582,24947,"SH","9982","On Site Visit - Ongoing",2014-11-12 00:00:00,2014-11-12 00:00:00
2709189,229592,24947,"SH","20657","On Site Visit - Ongoing",2015-06-22 00:00:00,2015-06-22 00:00:00
2709190,229592,24947,"SH","10741","On Site Visit - Ongoing",2014-11-28 00:00:00,2014-11-28 00:00:00
2709191,229593,24947,"SH","16869","On Site Visit - Ongoing",2015-04-15 00:00:00,2015-04-15 00:00:00
2709308,229092,24947,"SH","20084","On Site Visit - Ongoing",2015-06-11 00:00:00,2015-06-11 00:00:00
2709309,229092,24947,"SH","721","On Site Visit - Ongoing",2014-01-20 00:00:00,2014-01-20 00:00:00
2709310,229093,24947,"SH","22693","On Site Visit - Ongoing",2015-07-30 00:00:00,2015-07-30 00:00:00
2709311,229093,24947,"SH","3702","On Site Visit - Ongoing",2014-05-29 00:00:00,2014-05-29 00:00:00
2709312,229094,24947,"SH","10461","On Site Visit - Ongoing",2014-11-13 00:00:00,2014-11-13 00:00:00
2709313,229096,24947,"SH","11059","On Site Visit - Ongoing",2014-12-17 00:00:00,2014-12-17 00:00:00
2709314,229098,24947,"SH","4532","On Site Visit - Ongoing",2014-07-18 00:00:00,2014-07-03 00:00:00
2709315,229099,24947,"SH","4500","On Site Visit - Ongoing",2014-06-17 00:00:00,2014-07-02 00:00:00
2709316,229103,24947,"SH","9662","On Site Visit - Ongoing",2014-11-08 00:00:00,2014-11-08 00:00:00
2709318,229110,24947,"SH","20939","On Site Visit - Ongoing",2015-06-24 00:00:00,2015-06-25 00:00:00
2709319,229110,24947,"SH","10354","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-11 00:00:00
2709321,229118,24947,"SH","21307","On Site Visit - Ongoing",2015-06-18 00:00:00,2015-06-18 00:00:00
2709322,229118,24947,"SH","12327","On Site Visit - Ongoing",2015-01-07 00:00:00,2015-01-07 00:00:00
2714418,245424,24947,"SH","20669","On Site Visit - Ongoing",2015-06-30 00:00:00,2015-06-30 00:00:00
2713720,242420,24947,"SH","13507","On Site Visit - Ongoing",2015-02-12 00:00:00,2015-02-12 00:00:00
2712811,239464,24947,"SH","12263","On Site Visit - Ongoing",2015-01-13 00:00:00,2015-01-14 00:00:00
2712813,239467,24947,"SH","14070","On Site Visit - Ongoing",2015-02-23 00:00:00,2015-02-23 00:00:00
2712816,239471,24947,"SH","14026","On Site Visit - Ongoing",2015-01-23 00:00:00,2015-01-23 00:00:00
2713807,245263,24947,"SH","20164","On Site Visit - Ongoing",2015-06-22 00:00:00,2015-06-22 00:00:00
2713808,245263,24947,"SH","18360","On Site Visit - Ongoing",2015-05-11 00:00:00,2015-05-11 00:00:00
2713550,242054,24947,"SH","19760","On Site Visit - Ongoing",2015-06-03 00:00:00,2015-06-03 00:00:00
2713551,242054,24947,"SH","14247","On Site Visit - Ongoing",2015-02-13 00:00:00,2015-02-13 00:00:00
2713552,242055,24947,"SH","20009","On Site Visit - Ongoing",2015-06-09 00:00:00,2015-06-09 00:00:00
2713553,242055,24947,"SH","16099","On Site Visit - Ongoing",2015-03-18 00:00:00,2015-03-18 00:00:00
2713554,242055,24947,"SH","10874","On Site Visit - Ongoing",2014-11-27 00:00:00,2014-11-28 00:00:00
2713555,242067,24947,"SH","15715","On Site Visit - Ongoing",2015-03-11 00:00:00,2015-03-11 00:00:00
2713556,242067,24947,"SH","7037","On Site Visit - Ongoing",2014-08-25 00:00:00,2014-09-16 00:00:00
2713557,242067,24947,"SH","11203","On Site Visit - Ongoing",2014-12-15 00:00:00,2014-12-15 00:00:00
2715000,243401,24947,"SH","18765","On Site Visit - Ongoing",2015-05-21 00:00:00,2015-05-21 00:00:00
2715001,243403,24947,"SH","18643","On Site Visit - Ongoing",2015-05-14 00:00:00,2015-05-14 00:00:00
2714870,243389,24947,"SH","20870","On Site Visit - Ongoing",2015-06-26 00:00:00,2015-06-26 00:00:00
2714871,243390,24947,"SH","11125","On Site Visit - Ongoing",2014-12-18 00:00:00,2014-12-18 00:00:00
2714880,243718,24947,"SH","18312","On Site Visit - Ongoing",2015-05-18 00:00:00,2015-05-18 00:00:00
