"HM_SITE_ID","HM_STUDY_ID","STUDY_SITE_NUMBER","SITE_FSFV_DATE","SITE_FSFV_DATE_DERIVED","SITE_LSLV_DATE","SITE_LSLV_DATE_DERIVED","SITE_STATUS","COUNTRY_NAME","HM_COUNTRY_ID","LAST_MVR_DATE","YN_EXCLUDED","EXCLUDED_REASON","ETL_COMMENTS","YN_PD_EXCLUDED","PD_EXCLUDED_REASON","YN_SAE_EXCLUDED","SAE_EXCLUDED_REASON","YN_RT_EXCLUDED","RT_EXCLUDED_REASON","YN_TL_EXCLUDED","TL_EXCLUDED_REASON","ACTIVE_PATIENT_COUNT"
253486,25933,"3357",2015-10-08,2015-10-08,2016-12-12,2016-12-12,"TERMINATED","UNITED STATES",17,2017-04-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253490,25933,"3361",2015-09-14,2015-09-14,2016-09-26,2016-09-26,"TERMINATED","UNITED STATES",17,2017-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
255626,25933,"3907",2015-10-13,2015-10-13,2016-12-06,2016-12-06,"TERMINATED","CZECH REPUBLIC",44,2017-02-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253526,25933,"3366",2015-09-15,2015-09-15,2016-12-07,2016-12-07,"TERMINATED","POLAND",65,2017-03-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253528,25933,"3368",2015-11-23,2015-11-23,2016-12-26,2016-12-26,"TERMINATED","MEXICO",13,2017-03-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253529,25933,"3369",2015-11-20,2015-11-20,2016-12-16,2016-12-16,"TERMINATED","MEXICO",13,2017-03-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247464,25933,"1983",2015-05-27,2015-05-27,2016-12-16,2016-12-16,"TERMINATED","FRANCE",87,2017-04-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252623,25933,"3099",2015-06-08,2015-06-08,2016-12-21,2016-12-21,"TERMINATED","FRANCE",87,2017-03-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252625,25933,"3101",2015-08-24,2015-08-24,2016-12-27,2016-12-27,"TERMINATED","SLOVAKIA",72,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252646,25933,"3103",2015-06-08,2015-06-08,2016-11-30,2016-11-30,"TERMINATED","UNITED STATES",17,2017-04-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
255643,25933,"3912",2015-08-03,2015-08-03,2016-12-20,2016-12-20,"TERMINATED","ARGENTINA",1,2017-05-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
258364,25933,"4227",2015-10-22,2015-10-22,2016-12-16,2016-12-16,"TERMINATED","UNITED STATES",17,2017-03-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247854,25933,"1986",2015-10-21,2015-10-21,2016-12-12,2016-12-12,"TERMINATED","RUSSIAN FEDERATION",68,2017-05-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251679,25933,"2774",2015-09-03,2015-09-03,2016-12-22,2016-12-22,"TERMINATED","SLOVAKIA",72,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251683,25933,"2778",2015-04-17,2015-04-17,2016-12-23,2016-12-23,"TERMINATED","UNITED STATES",17,2017-04-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251684,25933,"2779",2015-03-27,2015-03-27,2016-12-19,2016-12-19,"TERMINATED","UNITED STATES",17,2017-02-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251685,25933,"2780",2015-12-14,2015-12-14,2016-12-20,2016-12-20,"TERMINATED","SPAIN",98,2017-03-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251686,25933,"2781",2015-08-12,2015-08-12,2016-12-21,2016-12-21,"TERMINATED","ROMANIA",67,2017-03-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251687,25933,"2782",2015-07-28,2015-07-28,2016-12-21,2016-12-21,"TERMINATED","UNITED STATES",17,2017-06-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253968,25933,"3503",2015-12-21,2015-12-21,2017-01-12,2017-01-12,"TERMINATED","MEXICO",13,2017-03-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253970,25933,"3505",2015-11-18,2015-11-18,2016-12-13,2016-12-13,"TERMINATED","MEXICO",13,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257201,25933,"4091",2015-08-28,2015-08-28,2016-11-29,2016-11-29,"TERMINATED","UNITED STATES",17,2017-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257202,25933,"4092",2015-09-11,2015-09-11,2017-02-08,2017-02-08,"TERMINATED","UNITED STATES",17,2017-03-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257203,25933,"4093",2015-10-09,2015-10-09,2016-12-27,2016-12-27,"TERMINATED","UNITED STATES",17,2017-04-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257205,25933,"4095",2015-11-30,2015-11-30,2016-12-12,2016-12-12,"TERMINATED","UNITED STATES",17,2017-04-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257207,25933,"4096",2015-11-04,2015-11-04,2016-12-12,2016-12-12,"TERMINATED","CANADA",4,2017-04-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257208,25933,"4097",2015-12-03,2015-12-03,2016-12-13,2016-12-13,"TERMINATED","UNITED STATES",17,2016-12-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257209,25933,"4098",2016-01-07,2016-01-07,2016-12-12,2016-12-12,"TERMINATED","UNITED STATES",17,2017-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257212,25933,"4101",2015-11-02,2015-11-02,2016-12-15,2016-12-15,"TERMINATED","SWEDEN",99,2017-02-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
257213,25933,"4102",2015-09-14,2015-09-14,2016-11-22,2016-11-22,"TERMINATED","UNITED STATES",17,2017-03-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251871,25933,"2841",2015-04-27,2015-04-27,2016-12-14,2016-12-14,"TERMINATED","UNITED STATES",17,2017-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251874,25933,"2842",2015-04-08,2015-04-08,2016-11-21,2016-11-21,"TERMINATED","UNITED STATES",17,2017-01-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251877,25933,"2844",2015-04-10,2015-04-10,2016-12-18,2016-12-18,"TERMINATED","UNITED STATES",17,2017-03-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251878,25933,"2845",2015-06-01,2015-06-01,2015-07-14,2015-07-14,"TERMINATED","UNITED STATES",17,2016-02-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251881,25933,"2846",2015-09-08,2015-09-08,2016-12-07,2016-12-07,"TERMINATED","UNITED STATES",17,2017-03-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251882,25933,"2847",2015-04-30,2015-04-30,2016-12-27,2016-12-27,"TERMINATED","UNITED STATES",17,2016-12-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251885,25933,"2849",2015-04-08,2015-04-08,2016-12-12,2016-12-12,"TERMINATED","UNITED STATES",17,2017-04-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251886,25933,"2850",2015-06-08,2015-06-08,2016-12-15,2016-12-15,"TERMINATED","UNITED STATES",17,2017-04-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251887,25933,"2851",2015-08-21,2015-08-21,2016-12-22,2016-12-22,"TERMINATED","UNITED STATES",17,2017-03-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251888,25933,"2852",2015-03-23,2015-03-23,2017-02-17,2017-02-17,"TERMINATED","UNITED STATES",17,2017-04-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251890,25933,"2854",2015-06-26,2015-06-26,2016-12-16,2016-12-16,"TERMINATED","UNITED STATES",17,2017-02-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251895,25933,"2859",2015-08-26,2015-08-26,2016-12-12,2016-12-12,"TERMINATED","UNITED STATES",17,2017-02-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251896,25933,"2860",2015-04-13,2015-04-13,2017-01-12,2017-01-12,"TERMINATED","UNITED STATES",17,2017-06-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251897,25933,"2861",2015-05-20,2015-05-20,2015-05-20,2015-05-20,"TERMINATED","UNITED STATES",17,2016-02-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251899,25933,"2863",2015-04-27,2015-04-27,2017-01-13,2017-01-13,"TERMINATED","UNITED STATES",17,2017-03-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251900,25933,"2864",2015-05-15,2015-05-15,2016-12-16,2016-12-16,"TERMINATED","UNITED STATES",17,2017-03-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251904,25933,"2867",2015-03-25,2015-03-25,2016-12-13,2016-12-13,"TERMINATED","UNITED STATES",17,2017-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251905,25933,"2868",2015-05-06,2015-05-06,2016-12-13,2016-12-13,"TERMINATED","UNITED STATES",17,2017-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251912,25933,"2871",2015-06-30,2015-06-26,2017-01-06,2017-01-06,"TERMINATED","UNITED STATES",17,2017-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251918,25933,"2874",2015-03-10,2015-03-10,2015-09-16,2015-09-16,"TERMINATED","UNITED STATES",17,2016-04-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251923,25933,"2876",2015-11-25,2015-11-25,2017-01-13,2017-01-13,"TERMINATED","SPAIN",98,2017-02-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244393,25933,"1948",2014-09-18,2014-09-18,2016-12-23,2016-12-23,"TERMINATED","GERMANY",88,2017-05-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244394,25933,"1949",2014-09-22,2014-09-22,2017-01-09,2017-01-09,"TERMINATED","GERMANY",88,2017-03-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244395,25933,"1950",2014-10-08,2014-10-08,2017-01-10,2017-01-10,"TERMINATED","GERMANY",88,2017-04-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244396,25933,"1951",2014-09-12,2014-09-12,2017-01-13,2017-01-13,"TERMINATED","GERMANY",88,2017-05-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244397,25933,"1952",2014-11-25,2014-11-25,2016-12-16,2016-12-16,"TERMINATED","HUNGARY",51,2017-03-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244400,25933,"1953",2014-09-18,2014-09-18,2017-01-11,2017-01-11,"TERMINATED","POLAND",65,2017-06-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244402,25933,"1954",2014-12-15,2014-12-15,2016-12-28,2016-12-28,"TERMINATED","POLAND",65,2017-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244403,25933,"1955",2014-10-15,2014-10-15,2017-01-18,2017-01-18,"TERMINATED","POLAND",65,2017-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244404,25933,"1956",2014-10-23,2014-10-23,2017-01-12,2017-01-12,"TERMINATED","POLAND",65,2017-04-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244405,25933,"1957",2014-10-02,2014-10-02,2017-01-17,2017-01-17,"TERMINATED","POLAND",65,2017-05-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244407,25933,"1959",2015-02-25,2015-02-25,2016-06-30,2016-06-30,"TERMINATED","SOUTH AFRICA",74,2016-06-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244408,25933,"1960",2014-10-30,2014-10-30,2017-01-09,2017-01-09,"TERMINATED","SOUTH AFRICA",74,2016-12-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244410,25933,"1961",2015-01-15,2015-01-15,2016-12-13,2016-12-13,"TERMINATED","SOUTH AFRICA",74,2016-11-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244411,25933,"1962",2015-06-03,2015-06-03,2016-12-13,2016-12-13,"TERMINATED","SOUTH AFRICA",74,2017-05-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244412,25933,"1963",2014-09-18,2014-09-18,2016-12-09,2016-12-09,"TERMINATED","UNITED KINGDOM",101,2017-03-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244413,25933,"1964",2015-01-26,2015-01-26,2016-12-07,2016-12-07,"TERMINATED","UNITED KINGDOM",101,2017-04-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244414,25933,"1965",2014-10-14,2014-10-14,2016-12-15,2016-12-15,"TERMINATED","UNITED KINGDOM",101,2017-02-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244415,25933,"1966",2014-10-28,2014-10-28,2017-02-17,2017-02-17,"TERMINATED","UNITED KINGDOM",101,2017-03-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244417,25933,"1967",2014-11-27,2014-11-27,2015-02-11,2015-02-11,"TERMINATED","UNITED KINGDOM",101,2015-09-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244418,25933,"1968",2014-10-17,2014-10-17,2016-12-23,2016-12-23,"TERMINATED","UNITED KINGDOM",101,2017-03-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
254810,25933,"3731",2015-12-11,2015-12-11,2016-12-09,2016-12-09,"TERMINATED","BELGIUM",84,2016-12-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244027,25933,"1941",2015-05-26,2015-05-26,2016-12-13,2016-12-13,"TERMINATED","SWITZERLAND",100,2017-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244028,25933,"1942",2015-11-09,2015-11-09,2016-12-12,2016-12-12,"TERMINATED","ITALY",92,2017-04-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244029,25933,"1943",2015-06-05,2015-06-03,2016-12-07,2016-12-07,"TERMINATED","SWITZERLAND",100,2017-05-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244030,25933,"1944",2015-09-22,2015-09-22,2015-11-24,2015-11-24,"TERMINATED","SWITZERLAND",100,2016-05-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244031,25933,"1945",2015-07-09,2015-07-09,2016-12-18,2016-12-18,"TERMINATED","SWITZERLAND",100,2017-05-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
256463,25933,"3984",2015-12-03,2015-12-03,2016-12-29,2016-12-29,"TERMINATED","POLAND",65,2017-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
256465,25933,"3986",2015-10-30,2015-10-30,2016-12-06,2016-12-06,"TERMINATED","CANADA",4,2017-04-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
256469,25933,"3990",2015-10-19,2015-10-19,2016-12-16,2016-12-16,"TERMINATED","ROMANIA",67,2017-05-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
267357,26584,"1001",2016-12-08,2016-12-08,2017-11-10,2017-11-10,"COMPLETED","BRAZIL",3,2017-10-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252964,26638,"1001",2017-09-25,2017-09-25,NA,NA,"ONGOING","JAPAN",82,2019-10-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
252974,26638,"1003",2017-06-05,2017-06-05,2019-05-20,2019-05-20,"COMPLETED","JAPAN",82,2019-08-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
252976,26638,"1005",2015-06-05,2015-06-05,NA,NA,"ONGOING","JAPAN",82,2019-10-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,4
252977,26638,"1006",2017-09-11,2017-09-11,2018-04-26,2018-04-26,"COMPLETED","JAPAN",82,2019-09-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
252988,26638,"1007",2017-10-04,2017-10-04,2018-05-30,2018-05-30,"COMPLETED","JAPAN",82,2019-05-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
252989,26638,"1008",2015-09-18,2015-09-18,2017-12-20,2017-12-20,"COMPLETED","JAPAN",82,2019-10-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
252990,26638,"1009",2018-09-19,2018-09-19,NA,NA,"ONGOING","JAPAN",82,2019-10-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
251701,25939,"1029",2015-05-07,2015-05-07,2016-11-01,2016-11-01,"COMPLETED","JAPAN",82,2017-02-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251338,25939,"1027",2015-07-06,2015-07-06,2016-11-21,2016-11-21,"COMPLETED","JAPAN",82,2017-03-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247610,25939,"1005",2016-02-05,2016-02-05,2017-03-10,2017-03-10,"COMPLETED","JAPAN",82,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247611,25939,"1006",2015-03-19,2015-03-19,2017-03-02,2017-03-02,"COMPLETED","JAPAN",82,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252694,25939,"1032",2015-06-17,2015-06-17,2017-03-09,2017-03-09,"COMPLETED","JAPAN",82,2017-03-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251781,25939,"1030",2015-06-29,2015-06-29,2017-02-28,2017-02-28,"COMPLETED","JAPAN",82,2017-03-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249679,25939,"1020",2015-04-21,2015-04-21,2016-03-14,2016-03-14,"COMPLETED","JAPAN",82,2016-07-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249735,25939,"1021",2015-04-21,2015-04-21,2016-10-24,2016-10-24,"COMPLETED","JAPAN",82,2017-02-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
251433,25939,"1028",2015-08-11,2015-08-11,2017-03-15,2017-03-15,"COMPLETED","JAPAN",82,2017-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249771,25939,"1022",2015-03-04,2015-03-04,2017-03-03,2017-03-03,"COMPLETED","JAPAN",82,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249788,25939,"1023",2015-04-11,2015-04-11,2016-12-01,2016-12-01,"COMPLETED","JAPAN",82,2017-02-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249789,25939,"1024",2015-03-31,2015-03-31,2016-08-01,2016-08-01,"COMPLETED","JAPAN",82,2017-02-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246834,25939,"1001",2014-12-22,2014-12-22,2017-03-13,2017-03-13,"COMPLETED","JAPAN",82,2017-04-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246835,25939,"1002",2014-11-18,2014-11-18,2017-03-13,2017-03-13,"COMPLETED","JAPAN",82,2017-03-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246846,25939,"1003",2014-12-01,2014-12-01,2017-02-02,2017-02-02,"COMPLETED","JAPAN",82,2017-04-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248122,25939,"1011",2015-03-24,2015-03-24,2017-03-01,2017-03-01,"COMPLETED","JAPAN",82,2017-03-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248489,25939,"1012",2015-04-01,2015-04-01,2017-02-14,2017-02-14,"COMPLETED","JAPAN",82,2017-04-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248490,25939,"1013",2015-02-13,2015-02-13,2016-11-01,2016-11-01,"COMPLETED","JAPAN",82,2017-01-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247760,25939,"1009",2015-02-12,2015-02-12,2017-02-27,2017-02-27,"COMPLETED","JAPAN",82,2017-04-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
250388,25939,"1026",2015-10-13,2015-10-13,2015-10-20,2015-10-20,"TERMINATED","JAPAN",82,2015-11-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247631,25939,"1007",2015-02-26,2015-02-26,2016-10-27,2016-10-27,"COMPLETED","JAPAN",82,2017-01-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247635,25939,"1008",2015-03-25,2015-03-25,2016-09-30,2016-09-30,"COMPLETED","JAPAN",82,2017-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248664,25939,"1015",2015-06-26,2015-06-26,2016-01-13,2016-01-13,"COMPLETED","JAPAN",82,2017-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248665,25939,"1016",2015-07-21,2015-07-21,2016-12-15,2016-12-15,"COMPLETED","JAPAN",82,2017-02-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249122,25939,"1019",2015-03-11,2015-03-11,2017-01-31,2017-01-31,"COMPLETED","JAPAN",82,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249993,25939,"1025",2015-07-17,2015-07-17,2017-02-17,2017-02-17,"COMPLETED","JAPAN",82,2017-02-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261084,25939,"1037",2016-03-04,2016-03-04,2017-02-21,2017-02-21,"COMPLETED","JAPAN",82,2017-02-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261783,25939,"1039",2016-07-11,2016-07-11,2016-10-28,2016-10-28,"COMPLETED","JAPAN",82,2016-11-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
256416,25939,"1034",2015-12-14,2015-12-14,2017-03-03,2017-03-03,"COMPLETED","JAPAN",82,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261083,25939,"1036",2016-04-27,2016-04-27,2017-03-13,2017-03-13,"COMPLETED","JAPAN",82,2017-03-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248690,25939,"1017",2015-03-17,2015-03-17,2017-03-15,2017-03-15,"COMPLETED","JAPAN",82,2017-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248595,25939,"1014",2015-06-02,2015-06-02,2016-07-04,2016-07-04,"COMPLETED","JAPAN",82,2016-07-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248970,25939,"1018",2015-03-03,2015-03-03,2016-11-21,2016-11-21,"COMPLETED","JAPAN",82,2017-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252429,25939,"1031",2015-06-15,2015-06-15,2017-03-10,2017-03-10,"COMPLETED","JAPAN",82,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261324,25939,"1038",2016-03-12,2016-03-12,2016-08-19,2016-08-19,"COMPLETED","JAPAN",82,2017-03-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
259901,25939,"1035",2016-05-17,2016-05-17,2016-09-23,2016-09-23,"COMPLETED","JAPAN",82,2017-01-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
253509,25939,"1033",2015-08-19,2015-08-19,2016-05-09,2016-05-09,"COMPLETED","JAPAN",82,2017-02-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248759,25953,"1098",2018-09-27,2018-09-27,NA,NA,"ONGOING","UNITED KINGDOM",101,2019-10-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
246493,25953,"1020",2015-07-01,2015-07-01,2015-07-03,2015-07-03,"COMPLETED","UNITED KINGDOM",101,2018-08-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
247926,25953,"1087",2015-05-12,2015-05-12,2016-05-17,2016-05-17,"COMPLETED","CANADA",4,2019-02-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
247933,25953,"1094",2015-06-03,2015-06-03,2015-09-28,2015-09-28,"COMPLETED","UNITED STATES",17,2018-12-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
247046,25953,"1052",2018-10-16,2018-10-16,NA,NA,"ONGOING","FRANCE",87,2019-10-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,5
247048,25953,"1054",2018-11-13,2018-11-13,2019-06-12,2019-06-12,"COMPLETED","FRANCE",87,2019-09-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
250720,25953,"1112",2018-11-09,2018-11-09,NA,NA,"ONGOING","UNITED STATES",17,2019-09-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
246744,25953,"1038",2018-01-22,2018-01-22,NA,NA,"ONGOING","UNITED STATES",17,2019-10-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,6
246746,25953,"1040",2015-04-28,2015-04-28,NA,NA,"ONGOING","UNITED STATES",17,2019-09-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
246595,25953,"1030",2015-05-11,2015-05-11,2016-04-21,2016-04-21,"COMPLETED","UNITED STATES",17,2019-08-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
246598,25953,"1033",2018-10-31,2018-10-31,NA,NA,"ONGOING","UNITED STATES",17,2019-08-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
246156,25953,"1004",2015-05-06,2015-05-06,2015-11-10,2015-11-10,"COMPLETED","UNITED STATES",17,2018-08-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
246159,25953,"1007",2015-05-21,2015-05-21,NA,NA,"ONGOING","UNITED STATES",17,2019-10-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,14
246569,25953,"1024",2015-07-13,2015-07-13,NA,NA,"ONGOING","BELGIUM",84,2019-09-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
246163,25953,"1008",2015-06-29,2015-06-29,NA,NA,"ONGOING","UNITED STATES",17,2019-09-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
